,JAN,SHOSINM,KANSU,ITMCD,DAIGENRECD,CHUGENRECD,SHOGENRECD,SIKIRIBANCD,ITMNM,DAIGENRENM,CHUGENRENM,SHOGENRENM,SIKIRIBANNM,CHOSHANM,SHPNSHACD,SHPNSHANM,SAKUHINCD,SAKUHINNM,SOSHONM,HATUBAIYMD,ANNUAL_SALES,SUBLABEL,SERIESNM,SERIESNM_shoshi,SERIESNM_sikiriban,SERIESNM_sosho,SERIESNM_sublabel,seriesnm_candidate_shoshi,seriesnm_candidate_sikiriban,seriesnm_candidate_sosho,seriesnm_candidate_sublabel
466,9784065310212,小説　ブルーロック,３,1076,16,55,1,91,書籍,児童書,児童文庫,児童文庫,その他児童文庫,吉岡みつる,6,講談社,43367241,小説　ブルーロック,講談社ＫＫ文庫,20230315,1458,,,,,,,ブルーナのおはなしちえあそび,ディズニーえほん文庫,講談社アニメ絵本,
467,9784569880952,青鬼外伝　ひろしの秘密の一日,,1076,16,55,1,91,書籍,児童書,児童文庫,児童文庫,その他児童文庫,ｎｏｐｒｏｐｓ,569,ＰＨＰ研究所,43393237,青鬼外伝　ひろしの秘密の一日,ＰＨＰジュニアノベル,20230315,1506,PHPジュニアノベル,,青鬼,,,,ＰＨＰわたしのえほん,,ジュニア学習ブックレット,ジュニア学習ブックレット
468,9784791631940,まんが日本の歴史大事典,,1076,16,71,5,1,書籍,児童書,学習百科,学習漫画,日本の歴史,矢部健太郎,7916,西東社,43387481,まんが日本の歴史大事典,小学生おもしろ学習シリーズ,20230125,1181,,,,,小学生おもしろ学習シリーズ,,,,小学生おもしろ学習シリーズ,
469,9784591175798,ないしょの未来日記　恋愛ギライな私とフキゲンな王子様,１,1076,16,55,1,91,書籍,児童書,児童文庫,児童文庫,その他児童文庫,高杉六花,591,ポプラ社,43379932,ないしょの未来日記　恋愛ギライな私とフキゲンな王子様,ポプラキミノベル　創作,20221207,1777,ポプラキミノベル　ノベライズ,,,,,,大人にはないしょだよ,少年探偵・江戸川乱歩＜文庫版＞,ポプラ社のよみきかせ大型絵本,ポプラ社のよみきかせ大型絵本
470,9784049148015,すみっコぐらし　フェルトマスコットキット,,1076,16,91,1,92,書籍,児童書,グッズ,グッズ,キャラクターグッズ,キャラぱふぇ編集部,4,ＫＡＤＯＫＡＷＡ,43372548,すみっコぐらし　フェルトマスコットキット,［バラエティ］,20230119,1268,,,すみっコぐらし,,,,映画　すみっコぐらし,恐怖コレクター,こちらパーティー編集部っ！,
471,9784046322258,世界一クラブ　天才料理王子と対決！？,,1076,16,55,1,15,書籍,児童書,児童文庫,児童文庫,角川つばさ文庫,大空なつき,4,ＫＡＤＯＫＡＷＡ,43404440,世界一クラブ　天才料理王子と対決！？,,20230412,1602,,,世界一クラブ,,,,世界一クラブ,角川まんが学習シリーズ,,
472,9784083217678,逃走中　オリジナルストーリー　暗闇からハンター！？　夜の遊園地で恐怖に立ちむかえ！,,1076,16,55,1,18,書籍,児童書,児童文庫,児童文庫,集英社みらい文庫,逃走中,8,集英社,43386790,逃走中　オリジナルストーリー　暗闇からハンター！？　夜の遊園地で恐怖に立ちむかえ！,集英社みらい文庫,20230127,6581,逃走中 オリジナルストーリー,,逃走中　オリジナルストーリー,,,,逃走中　オリジナルストーリー,通学シリーズ みらい文庫版,通学シリーズ みらい文庫版,逃走中　オリジナルストーリー
473,9784813780748,総長さま、溺愛中につき。　最強イケメンの溺愛バトルは再加速！？,７,1076,16,55,1,91,書籍,児童書,児童文庫,児童文庫,その他児童文庫,＊あいら＊,8137,スターツ出版,43205111,総長さま、溺愛中につき。,野いちごジュニア文庫,20221220,11350,,,総長さま、溺愛中につき。,,,,総長さま、溺愛中につき。,,,
474,9784434310737,中学生の語彙力アップ１７００［改訂版］,,1076,19,21,5,1,書籍,学習参考書,中学学参,基礎学習,基礎学習参考書,エディット語彙力研究会,434,星雲社,43362358,中学生の語彙力アップ１７００［改訂版］,,20221019,1023,,,,,,,,,,
475,9784299039897,マインクラフトで楽しく学べる！　社会のしくみ大図鑑,,1076,16,71,1,5,書籍,児童書,学習百科,学習百科,社会,マイクラ職人組合,299,宝島社,43399458,マインクラフトで楽しく学べる！　社会のしくみ大図鑑,,20230310,1959,,,,,,,,,,
476,9784023322219,科学探偵ｖｓ．超・自然現象（前）,,1076,16,41,5,21,書籍,児童書,読み物,読み物,高学年読み物,佐東みどり,2,朝日新聞出版,43376612,科学探偵ｖｓ．超・自然現象,科学探偵謎野真実シリーズ,20221118,3106,科学探偵　謎野真実シリーズ,,,,科学探偵謎野真実シリーズ,,科学探偵謎野真実シリーズ,,科学探偵謎野真実シリーズ,科学探偵謎野真実シリーズ
477,9784791632596,マインクラフトでおふろスタディ　かけざん九九ひょう＆算数ポスター,,1076,16,91,1,4,書籍,児童書,グッズ,グッズ,ウォールチャート,西東社編集部,7916,西東社,43403781,マインクラフトでおふろスタディ　かけざん九九ひょう＆算数ポスター,［バラエティ］,20230322,1327,,,,,,,ミラクルきょうふ！怖いストーリーＭＥＧＡ,ミラクルガール相談室,,
478,9784791631582,超特大なぞなぞウルトラ大冒険３５１５問！,,1076,16,61,1,11,書籍,児童書,実用百科,実用百科,クイズ・なぞなぞ,平目きらり,7916,西東社,43363338,超特大なぞなぞウルトラ大冒険３５１５問！,,20221011,1382,,,,,,,,,,
479,9784052057045,すみっコぐらし　もじ・ことば・おんどく４・５・６歳,,1076,19,1,1,1,書籍,学習参考書,幼児ドリル,幼児ドリル,幼児ドリル,榊原洋一,5,学研プラス,43391090,すみっコぐらし　もじ・ことば・おんどく４・５・６歳,学研わくわく知育ドリル,20230302,1126,学研わくわく知育ドリル,,すみっコぐらし,,学研わくわく知育ドリル,学研わくわく知育ドリル,すみっコぐらし,学研わくわく知育ドリル,学研わくわく知育ドリル,学研わくわく知育ドリル
480,9784471104061,たべもの,,1076,16,81,1,11,書籍,児童書,図鑑,図鑑,学習図鑑シリーズ,瀬尾知子,471,高橋書店,43370518,たべもの,はじめてのずかん,20221129,1250,,,,,はじめてのずかん,,,つくってあそべる本シリーズ,はじめてのずかん,
481,9784405073609,激震バトル！外来ＶＳ在来最強生物決定戦,,1076,16,71,1,407,書籍,児童書,学習百科,学習百科,理科　動物,實吉達郎,405,新星出版社,43362349,激震バトル！外来ＶＳ在来最強生物決定戦,,20221216,1310,,,,,,,,,,
482,9784074513307,ならんだ　くまさんはともだち　モンテッソーリはじめのいっぽ,,1076,16,11,2,1,書籍,児童書,幼児絵本,ファーストブック,ファーストブック,市原淳,7,主婦の友社,43371447,ならんだ　くまさんはともだち　モンテッソーリはじめのいっぽ,,20230216,1025,,,,,,,主婦の友はじめてブックおはなしシリーズ,主婦の友はじめてブックおはなしシリーズ,,
483,9784046321657,君のとなりで。　この道を、ずっといっしょに,９,1076,16,55,1,15,書籍,児童書,児童文庫,児童文庫,角川つばさ文庫,高杉六花,4,ＫＡＤＯＫＡＷＡ,43090241,君のとなりで。,角川つばさ文庫,20221013,2393,,,君のとなりで。,,,,君のとなりで。,角川まんが学習シリーズ,角川まんが学習シリーズ,
484,9784091166012,王様戦隊キングオージャー,,1076,16,35,1,1,書籍,児童書,絵本塔,絵本塔,小学館,ｍｉｏ,9,小学館,43401920,王様戦隊キングオージャー,小学館のテレビ絵本　てれびくんギンピカシール絵本,20230302,1522,テレビ絵本,,,,小学館のテレビ絵本,テレビ絵本,機界戦隊ゼンカイジャー_テレビ絵本,小学館の図鑑ＮＥＯのクラフトぶっく,てれびくんギンピカシール絵本,小学館のテレビ絵本
485,9784046321923,世界一クラブ　スター・ダイヤを取りもどせ！,,1076,16,55,1,15,書籍,児童書,児童文庫,児童文庫,角川つばさ文庫,大空なつき,4,ＫＡＤＯＫＡＷＡ,43377084,世界一クラブ　スター・ダイヤを取りもどせ！,角川つばさ文庫,20221214,3723,,,世界一クラブ,,,,世界一クラブ,角川まんが学習シリーズ,角川まんが学習シリーズ,
486,9784591175149,おしりたんてい　ププッ　かいていいせきのぼうけん　アニメコミック,１３,1076,16,41,5,7,書籍,児童書,読み物,読み物,おしりたんていシリーズ,トロル,591,ポプラ社,43109435,おしりたんてい　アニメコミック,,20221013,5482,アニメコミックおしりたんてい,,おしりたんてい,おしりたんてい,,おしりたんてい,おしりたんていかいとう,おしりたんていかいとう,,おしりたんていかいとう
487,9784092536487,ポケモンずかんドリル　小学１年生　かん字,,1076,19,5,1,91,書籍,学習参考書,小学ドリル,小学ドリル,その他ドリル,阿辻哲次,9,小学館,43396894,ポケモンずかんドリル　小学１年生　かん字,知育ドリル,20230222,13900,知育ドリル,,,,知育ドリル,知育ドリル,ドラえもん ちずかん,ドラえもん_知育ドリル,ドラえもん_知育ドリル,ドラえもん_知育ドリル
