,JAN,SHOSINM,KANSU,SAKUHINNM,DAIGENRENM,CHUGENRENM,SHOGENRENM,SIKIRIBANNM,SHPNSHANM,CHOSHANM,SOSHONM,cid
475,9784046319166,怪狩り　さまよう呪い,２,怪狩り,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,佐東みどり,角川つばさ文庫,121
476,9784046319555,いみちぇん！　失いたくない、大切なヒト,１６,いみちぇん！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,あさばみゆき,角川つばさ文庫,382
477,9784046319852,星にねがいを！　スキー合宿は初恋のおわり,３,星にねがいを！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,あさばみゆき,角川つばさ文庫,283
478,9784046320711,世にも奇妙な商品カタログ　無敵ドリンク・金にする手袋他,７,世にも奇妙な商品カタログ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,地図十行路,角川つばさ文庫,206
479,9784046313836,ぼくらの体育祭,,ぼくらの体育祭,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,宗田理,角川つばさ文庫,68
480,9784813780250,爆発まで残り５分となりました　卒業をかけた逃走ゲーム,２,爆発まで残り５分となりました,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,棚谷あか乃,野いちごジュニア文庫,180
481,9784046321107,オンライン！　落ちこぼれボスと告白イリュージョン,２２,オンライン！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,雨蛙ミドリ,角川つばさ文庫,239
482,9784092313439,華麗なる探偵アリス＆ペンギン　ゴースト・キャッスル,,華麗なる探偵アリス＆ペンギン　ゴースト・キャッスル,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫,153
483,9784065133354,Ｄｉｓｎｅｙ　みんなが知らない塔の上のラプンツェル,,Ｄｉｓｎｅｙ　みんなが知らない塔の上のラプンツェル,児童書,児童文庫,児童文庫,その他児童文庫,講談社,セレナ・ヴァレンティーノ,講談社ＫＫ文庫,131
484,9784046320605,一年間だけ。　キミの笑顔を、いちばん近くで,８,一年間だけ。,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,安芸咲良,角川つばさ文庫,499
485,9784046313652,五年霊組こわいもの係　友花、死神とクラスメートになる。,１,五年霊組こわいもの係,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,床丸迷人,角川つばさ文庫,536
486,9784046315168,いみちぇん！　ねらわれた主さま,３,いみちぇん！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,あさばみゆき,角川つばさ文庫,293
487,9784046320612,君のとなりで。　ふたりだけのキセキ,５,君のとなりで。,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,高杉六花,角川つばさ文庫,533
488,9784046315229,バケモノの子,,バケモノの子,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,細田守,角川つばさ文庫,76
489,9784083214875,生き残りゲーム　ラストサバイバル　絶叫禁止！　サバイバル病院,,生き残りゲーム　ラストサバイバル　絶叫禁止！　サバイバル病院,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,大久保開,集英社みらい文庫,66
490,9784591169667,図書室の怪談　悪魔の本,,図書室の怪談　悪魔の本,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,緑川聖司,ポプラキミノベル　創作,21
491,9784083216725,九死一生ゲーム　砂漠地獄！灼熱の東京七不思議サバイバル,,九死一生ゲーム　砂漠地獄！灼熱の東京七不思議サバイバル,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,藤ダリオ,集英社みらい文庫,331
492,9784061487932,赤毛のアン＜新装版＞,,赤毛のアン＜新装版＞,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,ルーシー・モード・モンゴメリ,講談社青い鳥文庫,469
493,9784065172377,小説　午前０時、キスしに来てよ（上）,,小説　午前０時、キスしに来てよ,児童書,児童文庫,児童文庫,その他児童文庫,講談社,時海結以,講談社ＫＫ文庫,170
494,9784046319753,１％　絶対あきらめない恋,１５,１％,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,このはなさくら,角川つばさ文庫,292
495,9784867161845,転生したらスライムだった件１　最強のスライム誕生！？（中）,,転生したらスライムだった件１　最強のスライム誕生！？,児童書,児童文庫,児童文庫,その他児童文庫,マイクロマガジン社,伏瀬,かなで文庫,147
496,9784046321152,理花のおかしな実験室　消えたレシピとつながる夢,５,理花のおかしな実験室,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,やまもとふみ,角川つばさ文庫,341
497,9784065140789,消えた黒猫は知っている　探偵チームＫＺ事件ノート,,消えた黒猫は知っている　探偵チームＫＺ事件ノート,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,住滝良,講談社青い鳥文庫,541
498,9784083216657,花とつぼみと、きみのこと。　全員片想い……！？　恋がこじれる初合宿,,花とつぼみと、きみのこと。　全員片想い……！？　恋がこじれる初合宿,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,五十嵐美怜,集英社みらい文庫,474
499,9784062856843,ブラック教室は知っている　探偵チームＫＺ事件ノート,,ブラック教室は知っている　探偵チームＫＺ事件ノート,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,住滝良,講談社青い鳥文庫,344
500,9784863892347,ハリー・ポッターとアズカバンの囚人　３－１,,ハリー・ポッターとアズカバンの囚人　３－１,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,Ｊ・Ｋ・ローリング,静山社ペガサス文庫,232
501,9784813780380,今日、キミに告白します　５つの恋の短編集,３,今日、キミに告白します,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,アンソロジー,野いちごジュニア文庫,314
502,9784813780090,放課後図書室　きみの「特別」になりたい,２,放課後図書室,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,麻沢奏,野いちごジュニア文庫,360
503,9784065205266,小説　ゆずのどうぶつカルテ　こちら　わんニャンどうぶつ病院,６,小説　ゆずのどうぶつカルテ　こちら　わんニャンどうぶつ病院,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,辻みゆき,講談社青い鳥文庫,108
504,9784083216923,おチビがうちにやってきた！　お別れの危機！？ちなつの親せき、あらわる！,,おチビがうちにやってきた！　お別れの危機！？ちなつの親せき、あらわる！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,柴野理奈子,集英社みらい文庫,34
505,9784046320063,スキ・キライ相関図　さよなら、わたしの初恋,３,スキ・キライ相関図,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,このはなさくら,角川つばさ文庫,501
506,9784065216934,炎炎ノ消防隊　兄弟の再会,,炎炎ノ消防隊　兄弟の再会,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,大久保篤,,14
507,9784083217074,生き残りゲーム　ラストサバイバル　最後まで生き残れ！サバイバルゾンビ鬼リアル,,生き残りゲーム　ラストサバイバル　最後まで生き残れ！サバイバルゾンビ鬼リアル,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,大久保開,集英社みらい文庫,167
508,9784083214899,放課後、きみがピアノをひいていたから～出会い～,,放課後、きみがピアノをひいていたから～出会い～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,柴野理奈子,集英社みらい文庫,522
509,9784083216350,ウソカレ！？　“好き”ってどんな気持ちですか,,ウソカレ！？　“好き”ってどんな気持ちですか,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,神戸遥真,集英社みらい文庫,126
510,9784046318589,ぼくらのミステリー列車,,ぼくらのミステリー列車,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,宗田理,角川つばさ文庫,115
511,9784046315410,１％　絶対会えないカレ,２,１％,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,このはなさくら,角川つばさ文庫,222
512,9784046319364,ジュニア　空想科学読本,１７,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫,80
513,9784046311849,怪盗レッド　レッド、誘拐される☆の巻,５,怪盗レッド,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,秋木真,角川つばさ文庫,89
514,9784083216114,ことばけ！　ツンツンでもふもふな皇子が私のパートナー！？,,ことばけ！　ツンツンでもふもふな皇子が私のパートナー！？,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,衛藤圭,集英社みらい文庫,94
515,9784065195901,兄が３人できまして　王子様のなんでも屋,１,兄が３人できまして　王子様のなんでも屋,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,伊藤クミコ,講談社青い鳥文庫,443
516,9784046315175,いみちぇん！　五年二組のキケンなうわさ,４,いみちぇん！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,あさばみゆき,角川つばさ文庫,60
517,9784065115268,Ｄｉｓｎｅｙ　みんなが知らないリトル・マーメイド,,Ｄｉｓｎｅｙ　みんなが知らないリトル・マーメイド,児童書,児童文庫,児童文庫,その他児童文庫,講談社,セレナ・ヴァレンティーノ,講談社ＫＫ文庫,27
518,9784591173169,かがみの孤城（上）,,かがみの孤城,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,辻村深月,ポプラキミノベル　創作,376
519,9784083215834,放課後、きみがピアノをひいていたから～運命～,,放課後、きみがピアノをひいていたから～運命～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,柴野理奈子,集英社みらい文庫,132
520,9784046312082,ぼくらの（ヤ）バイト作戦,,ぼくらの（ヤ）バイト作戦,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,宗田理,角川つばさ文庫,50
521,9784065122655,恋する図書館は知っている　探偵チームＫＺ事件ノート,,恋する図書館は知っている　探偵チームＫＺ事件ノート,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,住滝良,講談社青い鳥文庫,8
522,9784046318718,いみちぇん！　いざ、ミコトバの里へ！,１５,いみちぇん！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,あさばみゆき,角川つばさ文庫,62
523,9784092895768,すみっコぐらしストーリーズ,,すみっコぐらしストーリーズ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,せきちさと,ちゃおノベルズ,379
524,9784083216794,天宮家の王子さま　メイドのわたしが初デート！？,,天宮家の王子さま　メイドのわたしが初デート！？,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,白井ごはん,集英社みらい文庫,218
525,9784046316769,ぼくらのハイジャック戦争,,ぼくらのハイジャック戦争,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,宗田理,角川つばさ文庫,40
526,9784046320643,怪狩り　せまりくる悪夢,５,怪狩り,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,佐東みどり,角川つばさ文庫,371
527,9784092306387,名探偵コナン沈黙の１５分－クオーター－,,名探偵コナン沈黙の１５分－クオーター－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニアシネマ文庫,276
528,9784046318183,未来のミライ,,未来のミライ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,細田守,角川つばさ文庫,361
