,JAN,cid,SHOSINM,SERIESNM,KANSU,SAKUHINNM,DAIGENRENM,CHUGENRENM,SHOGENRENM,SIKIRIBANNM,SHPNSHANM,CHOSHANM,SOSHONM
447,9784591085684,1,ズッコケ三人組のバック・トゥ・ザ・フューチャー,ズッコケ三人組の,,ズッコケ三人組のバック・トゥ・ザ・フューチャー,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
29,9784591010136,1,それいけズッコケ三人組,ズッコケ三人組の,,それいけズッコケ三人組,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
406,9784591062081,1,ズッコケ三人組のミステリーツアー,ズッコケ三人組の,,ズッコケ三人組のミステリーツアー,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
394,9784591055410,1,ズッコケ三人組対怪盗Ｘ,ズッコケ三人組の,,ズッコケ三人組対怪盗Ｘ,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
491,9784591042793,1,ズッコケ三人組の推理教室,ズッコケ三人組の,,ズッコケ三人組の推理教室,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
494,9784591064863,1,ズッコケ三人組と学校の怪談,ズッコケ三人組の,,ズッコケ三人組と学校の怪談,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
371,9784591058503,1,ズッコケ三人組の大運動会,ズッコケ三人組の,,ズッコケ三人組の大運動会,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
348,9784591085783,1,ズッコケ三人組の卒業式,ズッコケ三人組の,,ズッコケ三人組の卒業式,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
403,9784591054451,1,ズッコケ三人組の未来報告,ズッコケ三人組の,,ズッコケ三人組の未来報告,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
532,9784591072820,1,ズッコケ三人組と死神人形,ズッコケ三人組の,,ズッコケ三人組と死神人形,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
567,9784591085745,1,ズッコケ三人組の地底王国,ズッコケ三人組の,,ズッコケ三人組の地底王国,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
459,9784591074169,1,ズッコケ三人組ハワイに行く,ズッコケ三人組の,,ズッコケ三人組ハワイに行く,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
634,9784591070291,1,ズッコケ三人組の神様体験,ズッコケ三人組の,,ズッコケ三人組の神様体験,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
554,9784591077467,1,ズッコケ三人組のダイエット講座,ズッコケ三人組の,,ズッコケ三人組のダイエット講座,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
601,9784591088739,2,うさぎのモコ,のズッコケ,,うさぎのモコ,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,神沢利子,ポプラポケット文庫
527,9784591027189,2,花のズッコケ児童会長,のズッコケ,,花のズッコケ児童会長,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
199,9784591028759,2,うわさのズッコケ株式会社,のズッコケ,,うわさのズッコケ株式会社,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
503,9784591085721,3,ズッコケ怪盗Ｘ最後の戦い,ズッコケ怪盗Ｘ,,ズッコケ怪盗Ｘ最後の戦い,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
438,9784591081679,3,ズッコケ怪盗Ｘの再挑戦（リターンマッチ）,ズッコケ怪盗Ｘ,,ズッコケ怪盗Ｘの再挑戦（リターンマッチ）,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
542,9784591085769,4,ズッコケ怪奇館幽霊の正体,ズッコケ愛の,,ズッコケ怪奇館幽霊の正体,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
616,9784591068472,4,ズッコケ愛の動物記,ズッコケ愛の,,ズッコケ愛の動物記,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
694,9784591085776,4,ズッコケ愛のプレゼント計画,ズッコケ愛の,,ズッコケ愛のプレゼント計画,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
482,9784591033654,4,ズッコケ恐怖体験,ズッコケ愛の,,ズッコケ恐怖体験,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
559,9784591085752,4,ズッコケ魔の異郷伝説,ズッコケ愛の,,ズッコケ魔の異郷伝説,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
575,9784591085707,5,ズッコケ家出大旅行,のズッコケ,,ズッコケ家出大旅行,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
508,9784591036860,5,謎のズッコケ海賊島,のズッコケ,,謎のズッコケ海賊島,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
483,9784591041567,5,驚異のズッコケ大時震,のズッコケ,,驚異のズッコケ大時震,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
310,9784591010228,5,ズッコケ大作戦,のズッコケ,,ズッコケ大作戦,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
486,9784591083475,5,ズッコケ海底大陸の秘密,のズッコケ,,ズッコケ海底大陸の秘密,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
501,9784591028353,5,ズッコケ宇宙大旅行,のズッコケ,,ズッコケ宇宙大旅行,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
475,9784591051894,5,ズッコケ妖怪大図鑑,のズッコケ,,ズッコケ妖怪大図鑑,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
478,9784591079331,5,ズッコケ脅威の大震災,のズッコケ,,ズッコケ脅威の大震災,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
571,9784591085691,6,緊急入院！ズッコケ病院大事件,ズッコケ,,緊急入院！ズッコケ病院大事件,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
472,9784591022559,6,とびだせズッコケ事件記者,ズッコケ,,とびだせズッコケ事件記者,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
553,9784591038857,6,ズッコケ文化祭事件,ズッコケ,,ズッコケ文化祭事件,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
539,9784591085738,7,ズッコケ情報公開（秘）ファイル,ズッコケ,,ズッコケ情報公開（秘）ファイル,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
493,9784591085714,7,ズッコケ芸能界情報,ズッコケ,,ズッコケ芸能界情報,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
584,9784591041208,8,ズッコケ山岳救助隊,ズッコケ,,ズッコケ山岳救助隊,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
469,9784591023501,8,ズッコケ財宝調査隊,ズッコケ,,ズッコケ財宝調査隊,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
296,9784591010235,8,あやうしズッコケ探険隊,ズッコケ,,あやうしズッコケ探険隊,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
543,9784591035856,9,ズッコケ結婚相談所,ズッコケ,,ズッコケ結婚相談所,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
547,9784591052693,9,夢のズッコケ修学旅行,ズッコケ,,夢のズッコケ修学旅行,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,
396,9784591015728,9,ズッコケ心霊学入門,ズッコケ,,ズッコケ心霊学入門,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
538,9784591035054,9,大当たりズッコケ占い百科,ズッコケ,,大当たりズッコケ占い百科,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
452,9784591025444,9,ズッコケ山賊修業中,ズッコケ,,ズッコケ山賊修業中,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
416,9784591060681,9,参上！ズッコケ忍者軍団,ズッコケ,,参上！ズッコケ忍者軍団,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
570,9784591066171,9,ズッコケ発明狂時代,ズッコケ,,ズッコケ発明狂時代,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
517,9784591048368,9,ズッコケＴＶ本番中,ズッコケ,,ズッコケＴＶ本番中,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
362,9784591015735,9,ズッコケ時間漂流記,ズッコケ,,ズッコケ時間漂流記,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
619,9784591145517,10,ブンダバー,ブンダバー,６,ブンダバー,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,くぼしまりお,ポプラポケット文庫
565,9784591142431,10,ブンダバー,ブンダバー,５,ブンダバー,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,くぼしまりお,ポプラポケット文庫
119,9784065186350,10,ブッダ,ブンダバー,,ブッダ,児童書,児童文庫,児童文庫,火の鳥文庫,講談社,小沢章友,講談社火の鳥伝記文庫
603,9784591135464,10,ブンダバー,ブンダバー,１,ブンダバー,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,くぼしまりお,ポプラポケット文庫
767,9784591140659,10,ブンダバー,ブンダバー,４,ブンダバー,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,くぼしまりお,ポプラポケット文庫
617,9784591136584,10,ブンダバー,ブンダバー,２,ブンダバー,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,くぼしまりお,ポプラポケット文庫
699,9784591137611,10,ブンダバー,ブンダバー,３,ブンダバー,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,くぼしまりお,ポプラポケット文庫
583,9784001145250,11,怪盗ルパン,ルパン,,怪盗ルパン,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,モーリス・ルブラン,岩波少年文庫
202,9784001145267,11,ルパン対ホームズ,ルパン,,ルパン対ホームズ,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,モーリス・ルブラン,岩波少年文庫
187,9784001140736,12,ピーター・パン,ピーター・パン,,ピーター・パン,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ジェームス・マシュー・バリー,岩波少年文庫
623,9784591142981,12,怪盗ピーター＆ジェニイ　初音ミクポケット,ピーター・パン,,怪盗ピーター＆ジェニイ　初音ミクポケット,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,美波蓮,ポプラポケット文庫
558,9784591088456,12,ピーター・パン,ピーター・パン,,ピーター・パン,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,バリ,ポプラポケット文庫
159,9784061499256,13,マザー・テレサ＜新装版＞,マザー・テレサ,,マザー・テレサ＜新装版＞,児童書,児童文庫,児童文庫,火の鳥文庫,講談社,望月正子,講談社火の鳥伝記文庫
353,9784591108581,13,マザー・テレサ　子どもの伝記２,マザー・テレサ,,マザー・テレサ,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,やなぎや・けいこ,ポプラポケット文庫
650,9784061475670,13,マザー＝テレサ,マザー・テレサ,,マザー＝テレサ,児童書,児童文庫,児童文庫,火の鳥文庫,講談社,望月正子,講談社火の鳥伝記文庫
402,9784001142112,14,エーミルとクリスマスのごちそう,エーミル,,エーミルとクリスマスのごちそう,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,アストリッド・リンドグレーン,岩波少年文庫
94,9784001140187,14,エミールと探偵たち,エーミル,,エミールと探偵たち,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,エーリヒ・ケスト,岩波少年文庫
426,9784001142105,14,エーミルはいたずらっ子,エーミル,,エーミルはいたずらっ子,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,アストリッド・リンドグレーン,岩波少年文庫
417,9784001140194,14,エーミールと三人のふたご,エーミル,,エーミールと三人のふたご,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,エーリヒ・ケストナー,岩波少年文庫
520,9784001142129,14,エーミルの大すきな友だち,エーミル,,エーミルの大すきな友だち,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,アストリッド・リンドグレーン,岩波少年文庫
670,9784001142037,15,アーベルチェとふたりのラウラ,アーベルチェ,,アーベチェとふたりのラウラ,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,アニー・Ｍ．Ｇ．シュミット,岩波少年文庫
695,9784001142020,15,アーベルチェの冒険,アーベルチェ,,アーベルチェの冒険,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,アニー・シュミット,岩波少年文庫
582,9784001130669,16,ニーベルンゲンの宝,ノーベル,,ニーベルンゲンの宝,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,グスターフ・シャルク,岩波少年文庫
134,9784065140918,16,ノーベル＜新装版＞,ノーベル,,ノーベル＜新装版＞,児童書,児童文庫,児童文庫,火の鳥文庫,講談社,大野進,講談社火の鳥伝記文庫
762,9784061475410,16,ノーベル,ノーベル,,ノーベル,児童書,児童文庫,児童文庫,火の鳥文庫,講談社,大野進,講談社火の鳥伝記文庫
611,9784591141595,17,ダンシング☆ハイ　強引な天使とダンスの王子さま！？,　強引な天使とダンスの王子さま！？,,ダンシング☆ハイ　強引な天使とダンスの王子さま！？,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,工藤純子,ポプラポケット文庫ガールズ
645,9784591144817,17,ダンシング☆ハイ　アイドルと奇跡のダンスバトル！,　強引な天使とダンスの王子さま！？,,ダンシング☆ハイ　アイドルと奇跡のダンスバトル！,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,工藤純子,ポプラポケット文庫ガールズ
755,9784591157749,17,ダンシング☆ハイ＜図書館版＞　強引な天使とダンスの王子さま！？,　強引な天使とダンスの王子さま！？,,ダンシング☆ハイ＜図書館版＞,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,工藤純子,
692,9784591156827,17,ダンシング☆ハイ　つながれ！運命のラストダンス,　強引な天使とダンスの王子さま！？,,ダンシング☆ハイ　つながれ！運命のラストダンス,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,工藤純子,ポプラポケット文庫ガールズ
592,9784591146262,17,ダンシング☆ハイ　海へＧＯ！ドキドキ★ダンス合宿,　強引な天使とダンスの王子さま！？,,ダンシング☆ハイ　海へＧＯ！ドキドキ★ダンス合宿,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,工藤純子,ポプラポケット文庫ガールズ
796,9784591150344,17,ダンシング☆ハイ　みんなのキズナ！涙のダンスカーニバル,　強引な天使とダンスの王子さま！？,,ダンシング☆ハイ　みんなのキズナ！涙のダンスカーニバル,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,工藤純子,ポプラポケット文庫ガールズ
716,9784061475090,18,ライト兄弟,ライト兄弟,,ライト兄弟,児童書,児童文庫,児童文庫,火の鳥文庫,講談社,富塚清,講談社火の鳥伝記文庫
109,9784061499218,18,ライト兄弟＜新装版＞,ライト兄弟,,ライト兄弟,児童書,児童文庫,児童文庫,火の鳥文庫,講談社,富塚清,講談社火の鳥伝記文庫
274,9784001141078,19,ハイジ（下）,ハイジ,,ハイジ,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ヨハンナ・シュピリ,岩波少年文庫
266,9784001141061,19,ハイジ　上,ハイジ,,ハイジ,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ヨハンナ・シュピリ,岩波少年文庫
281,9784001145465,20,シェイクスピア物語,シ,,シェイクスピア物語,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,チャールズ・ラム,岩波少年文庫
701,9784061475137,20,シュバイツァー,シ,,シュバイツァー,児童書,児童文庫,児童文庫,火の鳥文庫,講談社,山室静,講談社火の鳥伝記文庫
137,9784591162866,21,嘘恋ワイルドストロベリー,,,嘘恋ワイルドストロベリー,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,朝比奈歩,ポケットショコラ
152,9784591158715,22,ネイマール　ピッチでくりだす魔法,,,ネイマール　ピッチでくりだす魔法,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,マイケル・パート,ポプラポケット文庫
790,9784001141436,23,ぼく、デイヴィッド,,,ぼく、デイヴィッド,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,エレナ・ポーター,岩波少年文庫
763,9784591139905,24,２ｉｎ１名門フライドチキン小学校　注射がいちばん,２ｉｎ１　名門フライドチキン小学校　,,２ｉｎ１名門フライドチキン小学校　注射がいちばん,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,田中成和,ポプラポケット文庫
784,9784591142974,24,２ｉｎ１　名門フライドチキン小学校　どっきり火の玉おばけ,２ｉｎ１　名門フライドチキン小学校　,,２ｉｎ１　名門フライドチキン小学校　どっきり火の玉おばけ,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,田中成和,ポプラポケット文庫
778,9784591141199,24,２ｉｎ１　名門フライドチキン小学校　ようかいランド,２ｉｎ１　名門フライドチキン小学校　,,２ｉｎ１　名門フライドチキン小学校　ようかいランド,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,田中成和,ポプラポケット文庫
728,9784591137604,24,２ｉｎ１名門フライドチキン小学校,２ｉｎ１　名門フライドチキン小学校　,,２ｉｎ１名門フライドチキン小学校,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,田中成和,ポプラポケット文庫
271,9784001146271,25,小さな手　ホラー短編集４,　ホラー短編集,,小さな手　ホラー短編集４,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,金原瑞人,岩波少年文庫
287,9784001146028,25,八月の暑さのなかで　ホラー短編集,　ホラー短編集,,八月の暑さのなかで　ホラー短編集,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,金原瑞人,岩波少年文庫
374,9784001146059,25,南から来た男　ホラー短編集２,　ホラー短編集,,南から来た男　ホラー短編集２,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,金原瑞人,岩波少年文庫
393,9784001146134,25,最初の舞踏会　ホラー短編集３,　ホラー短編集,,最初の舞踏会　ホラー短編集３,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,平岡敦,岩波少年文庫
127,9784001145373,26,レ・ミゼラブル　下,レ・ミゼラブル　,,レ・ミゼラブル,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ヴィクトル・ユーゴー,岩波少年文庫
300,9784591097083,26,レ・ミゼラブル　ああ無情,レ・ミゼラブル　,,レ・ミゼラブル　ああ無情,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,ヴィクトル・ユーゴー,ポプラポケット文庫
103,9784591109588,27,ヘレン・ケラー　子どもの伝記７,ヘレン・ケラー,,ヘレン・ケラー　ものしりガイドつき,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,砂田弘,ポプラポケット文庫
117,9784061499232,27,ヘレン・ケラー自伝＜新装版＞,ヘレン・ケラー,,ヘレン・ケラー自伝,児童書,児童文庫,児童文庫,火の鳥文庫,講談社,ヘレン・ケラー,講談社火の鳥伝記文庫
141,9784001146202,28,かくれ家のアンネ・フランク,アンネ・フランク,,かくれ家のアンネ・フランク,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ヤニー・ファン・デル・モーレン,岩波少年文庫
177,9784591112342,28,アンネ・フランク　ものしりガイドつき,アンネ・フランク,,アンネ・フランク　ものしりガイドつき,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,加藤純子,ポプラポケット文庫
86,9784065127070,28,アンネ・フランク,アンネ・フランク,,アンネ・フランク,児童書,児童文庫,児童文庫,火の鳥文庫,講談社,岡田好惠,講談社火の鳥伝記文庫
657,9784591088470,29,赤毛のアン,赤毛のアン,,赤毛のアン,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,ルーシー・モード・モンゴメリ,ポプラポケット文庫
24,9784591102596,29,赤毛のアン,赤毛のアン,,赤毛のアン,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,ルーシー・モード・モンゴメリ,ポプラポケット文庫
521,9784591102633,29,虹の谷のアン,赤毛のアン,,虹の谷のアン,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,ルーシー・モード・モンゴメリ,ポプラポケット文庫
361,9784591135457,30,アラビアンナイト,アラビアン,,アラビアンナイト,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,濱野京子,ポプラポケット文庫
309,9784001140910,30,アラビアン・ナイト　下,アラビアン,,アラビアン・ナイト,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ディクソン,岩波少年文庫
537,9784001141023,30,少女ポリアンナ,アラビアン,,少女ポリアンナ,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,エレナ・ポーター,岩波少年文庫１０２
525,9784001141535,31,美しいハンナ姫,,,美しいハンナ姫,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,マリア・ケンジョジーナ,岩波少年文庫
15,9784591163818,32,制服シンデレラ,シンデレラ,,制服シンデレラ,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,麻井深雪,ポケットショコラ
677,9784591153031,32,０点天使　シンデレラとクモの糸,シンデレラ,,０点天使,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,麻生かづこ,ポプラポケット文庫
34,9784001140347,33,ライオンと魔女,イ,,ライオンと魔女,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,クライヴ・ステー,岩波少年文庫
255,9784001145304,33,タイムマシン,イ,,タイムマシン,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ハーバート・ジョージ・ウェルズ,岩波少年文庫
789,9784591151044,34,０点天使　ミラクルエンジェル誕生！,ェル,,０点天使,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,麻生かづこ,ポプラポケット文庫
18,9784591160442,34,制服ラプンツェル,ェル,,制服ラプンツェル,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,麻井深雪,ポケットショコラ
322,9784001142082,35,ジム・ボタンと１３人の海賊,ジム・ボタン,,ジム・ボタンと１３人の海賊,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ミヒャエル・エンデ,岩波少年文庫
206,9784001142075,35,ジム・ボタンの機関車大旅行,ジム・ボタン,,ジム・ボタンの機関車大旅行,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ミヒャエル・エンデ,岩波少年文庫
578,9784001142303,36,イワンとふしぎなこうま,ふしぎな,,イワンとふしぎなこうま,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ピョートル・エルショーフ,岩波少年文庫
531,9784001141641,36,ふしぎなオルガン,ふしぎな,,ふしぎなオルガン,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,リヒアルト・レアンダー,岩波少年文庫
165,9784001146226,37,ベルリン１９１９　赤い水兵（下）,ベルリン１９１９　赤い水兵（,,ベルリン１９１９　赤い水兵,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,クラウス・コルドン,岩波少年文庫
151,9784001146219,37,ベルリン１９１９　赤い水兵（上）,ベルリン１９１９　赤い水兵（,,ベルリン１９１９　赤い水兵,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,クラウス・コルドン,岩波少年文庫
221,9784001146233,38,ベルリン１９３３　壁を背にして（上）,ベルリン１９３３　壁を背にして（,,ベルリン１９３３　壁を背にして,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,クラウス・コルドン,岩波少年文庫
228,9784001146264,38,ベルリン１９４５　はじめての春（下）,ベルリン１９３３　壁を背にして（,,ベルリン１９４５　はじめての春,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,クラウス・コルドン,岩波少年文庫
248,9784001146240,38,ベルリン１９３３　壁を背にして（下）,ベルリン１９３３　壁を背にして（,,ベルリン１９３３　壁を背にして,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,クラウス・コルドン,岩波少年文庫
189,9784001146257,38,ベルリン１９４５　はじめての春（上）,ベルリン１９３３　壁を背にして（,,ベルリン１９４５　はじめての春,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,クラウス・コルドン,岩波少年文庫
518,9784591164792,39,オリンピック　パラリンピックのスゴイ話　はじめて物語編,オリンピック・パラリンピックのスゴイ話,,オリンピック　パラリンピックのスゴイ話　はじめて物語編,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,大野益弘,ポプラポケット文庫
380,9784591162552,39,オリンピック・パラリンピックのスゴイ話,オリンピック・パラリンピックのスゴイ話,,オリンピック・パラリンピックのスゴイ話,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,大野益弘,ポプラポケット文庫
347,9784591166314,39,オリンピック・パラリンピックのスゴイ話　ライバル・友情編,オリンピック・パラリンピックのスゴイ話,,オリンピック・パラリンピックのスゴイ話　ライバル・友情編,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,大野益弘,ポプラポケット文庫
349,9784001141993,40,バンビ,オオバンクラブ物語（,,バンビ,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,フェリックス・ザルテン,岩波少年文庫
433,9784001141788,40,オオバンクラブ物語（上）　ランサム・サーガ,オオバンクラブ物語（,,オオバンクラブ物語　ランサム・サーガ,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,アーサー・ランサム,岩波少年文庫
432,9784001141795,40,オオバンクラブ物語（下）　ランサム・サーガ,オオバンクラブ物語（,,オオバンクラブ物語　ランサム・サーガ,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,アーサー・ランサム,岩波少年文庫
21,9784591111420,41,ドリトル先生,ドリトル先生月,,ドリトル先生,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,ヒュー・ジョン・ロフティング,ポプラポケット文庫
485,9784002041278,41,ドリトル先生物語　全１３冊,ドリトル先生月,,ドリトル先生物語　全１３冊,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ヒュー・ロフティング,岩波少年文庫
246,9784001140293,41,ドリトル先生月から帰る,ドリトル先生月,,ドリトル先生月から帰る,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ヒュー・ロフティング,岩波少年文庫
